year,month,date,weekday,hour,minute,gym,swim
2018,12,9,7,2,4,4,44
2018,12,9,7,2,5,4,44
2018,12,9,7,2,6,4,44
2018,12,9,7,2,7,4,44
2018,12,9,7,2,8,4,44
2018,12,9,7,2,9,4,44
2018,12,9,7,2,10,4,44
2018,12,9,7,2,11,4,44
2018,12,9,7,2,12,4,44
2018,12,9,7,2,13,4,44
2018,12,9,7,2,14,4,44
2018,12,9,7,2,15,0,0
2018,12,9,7,2,16,0,0
2018,12,9,7,2,17,0,0
2018,12,9,7,2,18,0,0
2018,12,9,7,2,19,0,0
2018,12,9,7,2,20,0,0
2018,12,9,7,2,21,0,0
2018,12,9,7,2,22,0,0
2018,12,9,7,2,23,0,0
2018,12,9,7,2,24,0,0
2018,12,9,7,2,25,0,0
2018,12,9,7,2,26,0,0
2018,12,9,7,2,27,0,0
2018,12,9,7,2,28,0,0
2018,12,9,7,2,29,0,0
2018,12,9,7,2,30,0,0
2018,12,9,7,2,31,0,0
2018,12,9,7,2,32,0,0
2018,12,9,7,2,33,0,0
2018,12,9,7,2,34,0,0
2018,12,9,7,2,35,0,0
2018,12,9,7,2,36,0,0
2018,12,9,7,2,37,0,0
2018,12,9,7,2,38,0,0
2018,12,9,7,2,39,0,0
2018,12,9,7,2,41,0,0
2018,12,9,7,2,42,0,0
2018,12,9,7,2,43,0,0
2018,12,9,7,2,44,0,0
2018,12,9,7,2,45,0,0
2018,12,9,7,2,46,0,0
2018,12,9,7,2,47,0,0
2018,12,9,7,2,48,0,0
2018,12,9,7,2,49,0,0
2018,12,9,7,2,50,0,0
2018,12,9,7,2,51,0,0
2018,12,9,7,2,52,0,0
2018,12,9,7,2,53,0,0
2018,12,9,7,2,54,0,0
2018,12,9,7,2,55,0,0
2018,12,9,7,2,56,0,0
2018,12,9,7,2,57,0,0
2018,12,9,7,2,58,0,0
2018,12,9,7,2,59,0,0
2018,12,9,7,6,3,0,18
2018,12,9,7,6,4,0,19
2018,12,9,7,6,5,0,19
2018,12,9,7,6,6,0,19
2018,12,9,7,6,7,0,20
2018,12,9,7,6,8,0,20
2018,12,9,7,6,9,1,20
2018,12,9,7,6,10,1,20
2018,12,9,7,6,11,1,20
2018,12,9,7,6,12,1,20
2018,12,9,7,6,13,1,20
2018,12,9,7,6,13,1,20
2018,12,9,7,6,14,1,20
2018,12,9,7,6,15,2,20
2018,12,9,7,6,16,2,20
2018,12,9,7,6,17,2,22
2018,12,9,7,6,18,2,24
2018,12,9,7,6,19,3,24
2018,12,9,7,6,20,3,24
2018,12,9,7,6,21,3,24
2018,12,9,7,6,22,3,24
2018,12,9,7,6,23,3,24
2018,12,9,7,6,24,3,24
2018,12,9,7,6,25,3,24
2018,12,9,7,6,27,4,27
2018,12,9,7,6,28,4,27
2018,12,9,7,6,29,4,28
2018,12,9,7,6,30,4,28
2018,12,9,7,6,31,4,29
2018,12,9,7,6,32,4,29
2018,12,9,7,6,33,4,30
2018,12,9,7,6,34,4,31
2018,12,9,7,6,35,4,32
2018,12,9,7,6,36,4,32
2018,12,9,7,6,37,4,34
2018,12,9,7,6,38,4,34
2018,12,9,7,6,39,4,34
2018,12,9,7,6,40,4,34
2018,12,9,7,6,41,4,34
2018,12,9,7,6,42,4,34
2018,12,9,7,6,43,4,34
2018,12,9,7,6,44,4,35
2018,12,9,7,6,45,4,36
2018,12,9,7,6,46,4,36
2018,12,9,7,6,47,4,36
2018,12,9,7,6,48,4,37
2018,12,9,7,6,49,4,38
2018,12,9,7,6,50,4,38
2018,12,9,7,6,51,5,39
2018,12,9,7,6,52,5,40
2018,12,9,7,6,53,5,40
2018,12,9,7,6,54,5,40
2018,12,9,7,6,55,6,40
2018,12,9,7,6,56,6,40
2018,12,9,7,6,57,6,40
2018,12,9,7,6,58,6,40
2018,12,9,7,6,59,6,40
2018,12,9,7,7,0,6,40
2018,12,9,7,7,1,6,40
2018,12,9,7,7,2,5,40
2018,12,9,7,7,3,5,40
2018,12,9,7,7,4,5,40
2018,12,9,7,7,5,5,40
2018,12,9,7,7,6,5,41
2018,12,9,7,7,7,5,43
2018,12,9,7,7,8,5,44
2018,12,9,7,7,9,5,44
2018,12,9,7,7,10,5,46
2018,12,9,7,7,11,5,46
2018,12,9,7,7,12,6,46
2018,12,9,7,7,13,6,46
2018,12,9,7,7,14,6,46
2018,12,9,7,7,15,6,46
2018,12,9,7,7,16,6,46
2018,12,9,7,7,17,7,46
2018,12,9,7,7,18,7,47
2018,12,9,7,7,19,7,47
2018,12,9,7,7,20,7,47
2018,12,9,7,7,21,6,47
2018,12,9,7,7,22,6,47
2018,12,9,7,7,24,6,47
2018,12,9,7,7,25,6,47
2018,12,9,7,7,26,6,47
2018,12,9,7,7,27,6,47
2018,12,9,7,7,28,7,48
2018,12,9,7,7,29,7,48
2018,12,9,7,7,30,7,48
2018,12,9,7,7,31,7,48
2018,12,9,7,7,32,8,48
2018,12,9,7,7,33,9,48
2018,12,9,7,7,34,9,48
2018,12,9,7,7,35,9,48
2018,12,9,7,7,36,9,48
2018,12,9,7,7,37,9,48
2018,12,9,7,7,38,8,49
2018,12,9,7,7,39,8,49
2018,12,9,7,7,40,8,49
2018,12,9,7,7,41,8,49
2018,12,9,7,7,42,8,49
2018,12,9,7,7,43,9,49
2018,12,9,7,7,44,10,49
2018,12,9,7,7,45,10,50
2018,12,9,7,7,46,10,50
2018,12,9,7,7,47,11,50
2018,12,9,7,7,48,11,50
2018,12,9,7,7,49,12,50
2018,12,9,7,7,50,11,50
2018,12,9,7,7,51,11,50
2018,12,9,7,7,52,11,51
2018,12,9,7,7,53,11,51
2018,12,9,7,7,54,11,51
2018,12,9,7,7,55,11,52
2018,12,9,7,7,56,11,53
2018,12,9,7,7,57,11,53
2018,12,9,7,7,58,11,53
2018,12,9,7,7,59,11,53
2018,12,9,7,8,0,14,58
2018,12,9,7,8,1,14,67
2018,12,9,7,8,2,14,80
2018,12,9,7,8,3,14,95
2018,12,9,7,8,4,14,100
2018,12,9,7,8,5,14,104
2018,12,9,7,8,6,14,107
2018,12,9,7,8,7,15,112
2018,12,9,7,8,8,15,112
2018,12,9,7,8,9,15,113
2018,12,9,7,8,10,14,115
2018,12,9,7,8,11,14,117
2018,12,9,7,8,12,14,119
2018,12,9,7,8,13,14,120
2018,12,9,7,8,14,14,120
2018,12,9,7,8,15,14,121
2018,12,9,7,8,16,14,123
2018,12,9,7,8,17,15,124
2018,12,9,7,8,18,15,124
2018,12,9,7,8,19,15,127
2018,12,9,7,8,20,15,128
2018,12,9,7,8,21,15,130
2018,12,9,7,8,22,15,133
2018,12,9,7,8,24,15,133
2018,12,9,7,8,25,16,133
2018,12,9,7,8,26,16,134
2018,12,9,7,8,27,17,135
2018,12,9,7,8,28,18,136
2018,12,9,7,8,29,18,136
2018,12,9,7,8,30,16,136
2018,12,9,7,8,31,15,136
2018,12,9,7,8,32,16,138
2018,12,9,7,8,33,16,138
2018,12,9,7,8,34,16,138
2018,12,9,7,8,35,17,138
2018,12,9,7,8,36,17,139
2018,12,9,7,8,37,18,139
2018,12,9,7,8,38,17,139
2018,12,9,7,8,39,17,139
2018,12,9,7,8,40,18,139
2018,12,9,7,8,41,18,139
2018,12,9,7,8,42,16,140
2018,12,9,7,8,43,17,140
2018,12,9,7,8,44,18,140
2018,12,9,7,8,45,17,140
2018,12,9,7,8,46,17,143
2018,12,9,7,8,47,17,145
2018,12,9,7,8,48,17,149
2018,12,9,7,8,49,18,150
2018,12,9,7,8,50,20,150
2018,12,9,7,8,51,20,150
2018,12,9,7,8,52,22,150
2018,12,9,7,8,53,23,152
2018,12,9,7,8,54,23,154
2018,12,9,7,8,55,23,155
2018,12,9,7,8,56,22,155
2018,12,9,7,8,57,22,159
2018,12,9,7,8,58,23,160
2018,12,9,7,8,59,22,72
2018,12,9,7,9,0,21,74
2018,12,9,7,9,1,22,75
2018,12,9,7,9,2,22,77
2018,12,9,7,9,3,22,78
2018,12,9,7,9,4,22,78
2018,12,9,7,9,5,22,79
2018,12,9,7,9,6,22,79
2018,12,9,7,9,7,22,80
2018,12,9,7,9,8,23,80
2018,12,9,7,9,9,23,80
2018,12,9,7,9,10,23,80
2018,12,9,7,9,11,23,81
2018,12,9,7,9,12,23,81
2018,12,9,7,9,13,23,82
2018,12,9,7,9,14,23,82
2018,12,9,7,9,15,23,82
2018,12,9,7,9,16,26,82
2018,12,9,7,9,17,26,82
2018,12,9,7,9,18,26,83
2018,12,9,7,9,19,26,84
2018,12,9,7,9,20,25,84
2018,12,9,7,9,22,25,84
2018,12,9,7,9,23,25,85
2018,12,9,7,9,24,26,85
2018,12,9,7,9,25,26,85
2018,12,9,7,9,26,26,85
2018,12,9,7,9,27,26,85
2018,12,9,7,9,28,25,85
2018,12,9,7,9,29,25,85
2018,12,9,7,9,30,25,85
2018,12,9,7,9,31,25,85
2018,12,9,7,9,32,27,85
2018,12,9,7,9,33,27,85
2018,12,9,7,9,34,28,85
2018,12,9,7,9,35,25,85
2018,12,9,7,9,36,23,85
2018,12,9,7,9,37,24,85
2018,12,9,7,9,38,25,85
2018,12,9,7,9,39,24,85
2018,12,9,7,9,40,25,85
2018,12,9,7,9,41,25,86
2018,12,9,7,9,42,24,86
2018,12,9,7,9,43,23,86
2018,12,9,7,9,44,21,86
2018,12,9,7,9,45,21,88
2018,12,9,7,9,46,21,88
2018,12,9,7,9,47,20,88
2018,12,9,7,9,48,21,92
2018,12,9,7,9,49,22,92
2018,12,9,7,9,50,22,92
2018,12,9,7,9,51,22,92
2018,12,9,7,9,52,22,92
2018,12,9,7,9,53,21,94
2018,12,9,7,9,54,22,94
2018,12,9,7,9,55,21,95
2018,12,9,7,9,56,21,99
2018,12,9,7,9,57,22,100
2018,12,9,7,9,58,23,99
2018,12,9,7,9,59,22,96
2018,12,9,7,10,0,22,99
2018,12,9,7,10,1,21,102
2018,12,9,7,10,2,21,102
2018,12,9,7,10,3,20,102
2018,12,9,7,10,4,20,10
2018,12,9,7,10,5,20,12
2018,12,9,7,10,6,20,12
2018,12,9,7,10,7,20,14
2018,12,9,7,10,8,20,14
2018,12,9,7,10,9,21,14
2018,12,9,7,10,10,22,14
2018,12,9,7,10,11,23,14
2018,12,9,7,10,12,23,14
2018,12,9,7,10,13,25,14
2018,12,9,7,10,14,26,14
2018,12,9,7,10,15,26,14
2018,12,9,7,10,16,25,14
2018,12,9,7,10,17,24,16
2018,12,9,7,10,18,25,16
2018,12,9,7,10,20,25,16
2018,12,9,7,10,21,25,16
2018,12,9,7,10,22,25,16
2018,12,9,7,10,23,25,16
2018,12,9,7,10,24,25,16
2018,12,9,7,10,25,24,16
2018,12,9,7,10,26,25,16
2018,12,9,7,10,27,27,16
2018,12,9,7,10,28,26,17
2018,12,9,7,10,29,26,17
2018,12,9,7,10,30,26,20
2018,12,9,7,10,31,24,25
2018,12,9,7,10,32,23,32
2018,12,9,7,10,33,24,32
2018,12,9,7,10,34,26,33
2018,12,9,7,10,35,28,36
2018,12,9,7,10,36,29,36
2018,12,9,7,10,37,28,36
2018,12,9,7,10,38,29,38
2018,12,9,7,10,39,33,38
2018,12,9,7,10,40,33,38
2018,12,9,7,10,41,35,41
2018,12,9,7,10,42,35,41
2018,12,9,7,10,43,39,41
2018,12,9,7,10,44,40,42
2018,12,9,7,10,45,41,44
2018,12,9,7,10,46,40,46
2018,12,9,7,10,47,43,46
2018,12,9,7,10,48,43,46
2018,12,9,7,10,49,43,47
2018,12,9,7,10,50,44,50
2018,12,9,7,10,51,44,51
2018,12,9,7,10,52,46,54
2018,12,9,7,10,53,46,54
2018,12,9,7,10,54,46,59
2018,12,9,7,10,55,46,59
2018,12,9,7,10,56,44,62
2018,12,9,7,10,57,44,66
2018,12,9,7,10,58,45,68
2018,12,9,7,10,59,44,69
2018,12,9,7,11,0,44,70
2018,12,9,7,11,1,44,71
2018,12,9,7,11,2,44,73
2018,12,9,7,11,3,47,73
2018,12,9,7,11,4,47,77
2018,12,9,7,11,5,47,79
2018,12,9,7,11,6,47,79
2018,12,9,7,11,7,47,79
2018,12,9,7,11,8,46,80
2018,12,9,7,11,9,44,81
2018,12,9,7,11,10,43,82
2018,12,9,7,11,11,44,85
2018,12,9,7,11,12,44,85
2018,12,9,7,11,13,44,85
2018,12,9,7,11,14,44,85
2018,12,9,7,11,15,46,86
2018,12,9,7,11,16,47,86
2018,12,9,7,11,18,47,89
2018,12,9,7,11,19,47,90
2018,12,9,7,11,20,48,90
2018,12,9,7,11,21,47,90
2018,12,9,7,11,22,48,91
2018,12,9,7,11,23,48,91
2018,12,9,7,11,24,48,93
2018,12,9,7,11,25,50,94
2018,12,9,7,11,26,48,94
2018,12,9,7,11,27,47,94
2018,12,9,7,11,28,46,94
2018,12,9,7,11,29,46,94
2018,12,9,7,11,30,47,94
2018,12,9,7,11,31,49,94
2018,12,9,7,11,32,46,94
2018,12,9,7,11,33,45,95
2018,12,9,7,11,34,44,95
2018,12,9,7,11,35,44,95
2018,12,9,7,11,36,44,95
2018,12,9,7,11,37,43,95
2018,12,9,7,11,38,43,95
2018,12,9,7,11,39,44,95
2018,12,9,7,11,40,43,95
2018,12,9,7,11,41,42,96
2018,12,9,7,11,42,42,96
2018,12,9,7,11,43,43,96
2018,12,9,7,11,44,42,96
2018,12,9,7,11,45,44,98
2018,12,9,7,11,46,43,98
2018,12,9,7,11,47,40,98
2018,12,9,7,11,48,40,98
2018,12,9,7,11,49,38,98
2018,12,9,7,11,50,36,98
2018,12,9,7,11,51,35,98
2018,12,9,7,11,52,35,65
2018,12,9,7,11,53,33,65
2018,12,9,7,11,54,32,65
2018,12,9,7,11,55,32,65
2018,12,9,7,11,56,32,65
2018,12,9,7,11,57,32,65
2018,12,9,7,11,58,32,65
2018,12,9,7,11,59,31,65
2018,12,9,7,12,0,31,65
2018,12,9,7,12,1,34,65
2018,12,9,7,12,2,32,65
2018,12,9,7,12,3,32,65
2018,12,9,7,12,4,31,65
2018,12,9,7,12,5,31,65
2018,12,9,7,12,6,32,65
2018,12,9,7,12,7,32,65
2018,12,9,7,12,8,31,65
2018,12,9,7,12,9,31,65
2018,12,9,7,12,10,33,65
2018,12,9,7,12,11,33,66
2018,12,9,7,12,12,31,66
2018,12,9,7,12,13,30,66
2018,12,9,7,12,14,29,66
2018,12,9,7,12,16,29,66
2018,12,9,7,12,17,29,66
2018,12,9,7,12,18,28,66
2018,12,9,7,12,19,26,66
2018,12,9,7,12,20,26,66
2018,12,9,7,12,21,26,66
2018,12,9,7,12,22,26,66
2018,12,9,7,12,23,25,66
2018,12,9,7,12,24,28,66
2018,12,9,7,12,25,27,66
2018,12,9,7,12,26,26,67
2018,12,9,7,12,27,26,67
2018,12,9,7,12,28,26,67
2018,12,9,7,12,29,26,67
2018,12,9,7,12,30,26,67
2018,12,9,7,12,31,26,67
2018,12,9,7,12,32,26,67
2018,12,9,7,12,33,29,67
2018,12,9,7,12,34,28,69
2018,12,9,7,12,35,28,69
2018,12,9,7,12,36,28,69
2018,12,9,7,12,37,28,69
2018,12,9,7,12,38,31,69
2018,12,9,7,12,39,30,70
2018,12,9,7,12,40,30,70
2018,12,9,7,12,41,30,71
2018,12,9,7,12,42,30,71
2018,12,9,7,12,43,29,72
2018,12,9,7,12,44,28,72
2018,12,9,7,12,45,25,72
2018,12,9,7,12,46,24,72
2018,12,9,7,12,47,24,74
2018,12,9,7,12,48,24,74
2018,12,9,7,12,49,23,74
2018,12,9,7,12,50,22,74
2018,12,9,7,12,51,22,74
2018,12,9,7,12,52,22,74
2018,12,9,7,12,53,21,74
2018,12,9,7,12,54,23,76
2018,12,9,7,12,55,24,77
2018,12,9,7,12,56,24,79
2018,12,9,7,12,57,23,79
2018,12,9,7,12,58,23,79
2018,12,9,7,12,59,23,79
2018,12,9,7,13,0,23,79
2018,12,9,7,13,1,23,79
2018,12,9,7,13,2,23,79
2018,12,9,7,13,3,21,79
2018,12,9,7,13,4,20,79
2018,12,9,7,13,5,23,79
2018,12,9,7,13,6,22,79
2018,12,9,7,13,7,23,79
2018,12,9,7,13,8,23,80
2018,12,9,7,13,9,23,80
2018,12,9,7,13,10,22,80
2018,12,9,7,13,11,22,80
2018,12,9,7,13,12,22,80
2018,12,9,7,13,14,22,80
2018,12,9,7,13,15,21,80
2018,12,9,7,13,16,22,82
2018,12,9,7,13,17,22,36
2018,12,9,7,13,18,21,37
2018,12,9,7,13,19,21,37
2018,12,9,7,13,20,22,37
2018,12,9,7,13,21,22,38
2018,12,9,7,13,22,22,38
2018,12,9,7,13,23,22,39
2018,12,9,7,13,24,23,39
2018,12,9,7,13,25,22,39
2018,12,9,7,13,26,22,40
2018,12,9,7,13,27,22,40
2018,12,9,7,13,28,22,41
2018,12,9,7,13,29,22,41
2018,12,9,7,13,30,22,41
2018,12,9,7,13,31,21,41
2018,12,9,7,13,32,21,41
2018,12,9,7,13,33,21,43
2018,12,9,7,13,34,21,43
2018,12,9,7,13,35,22,43
2018,12,9,7,13,36,22,43
2018,12,9,7,13,37,20,43
2018,12,9,7,13,38,20,44
2018,12,9,7,13,39,20,45
2018,12,9,7,13,40,22,47
2018,12,9,7,13,41,21,47
2018,12,9,7,13,42,21,48
2018,12,9,7,13,43,21,48
2018,12,9,7,13,44,20,54
2018,12,9,7,13,45,20,55
2018,12,9,7,13,46,19,55
2018,12,9,7,13,47,19,55
2018,12,9,7,13,48,19,55
2018,12,9,7,13,49,17,55
2018,12,9,7,13,50,17,55
2018,12,9,7,13,51,16,55
2018,12,9,7,13,52,16,55
2018,12,9,7,13,53,16,57
2018,12,9,7,13,54,17,58
2018,12,9,7,13,55,17,59
2018,12,9,7,13,56,18,60
2018,12,9,7,13,57,18,60
2018,12,9,7,13,58,20,60
2018,12,9,7,13,59,21,60
2018,12,9,7,14,0,20,60
2018,12,9,7,14,1,20,60
2018,12,9,7,14,2,20,61
2018,12,9,7,14,3,20,61
2018,12,9,7,14,4,19,61
2018,12,9,7,14,5,19,61
2018,12,9,7,14,6,19,65
2018,12,9,7,14,7,22,65
2018,12,9,7,14,8,22,65
2018,12,9,7,14,9,22,65
2018,12,9,7,14,10,22,66
2018,12,9,7,14,11,23,66
2018,12,9,7,14,13,22,67
2018,12,9,7,14,14,22,69
2018,12,9,7,14,15,23,71
2018,12,9,7,14,16,22,72
2018,12,9,7,14,17,24,72
2018,12,9,7,14,18,24,72
2018,12,9,7,14,19,24,73
2018,12,9,7,14,20,27,76
2018,12,9,7,14,21,26,76
2018,12,9,7,14,22,25,76
2018,12,9,7,14,23,25,76
2018,12,9,7,14,24,26,76
2018,12,9,7,14,25,25,79
2018,12,9,7,14,26,25,80
2018,12,9,7,14,27,24,80
2018,12,9,7,14,28,24,80
2018,12,9,7,14,29,24,80
2018,12,9,7,14,30,25,80
2018,12,9,7,14,31,28,80
2018,12,9,7,14,32,28,81
2018,12,9,7,14,33,28,84
2018,12,9,7,14,34,29,61
2018,12,9,7,14,35,29,61
2018,12,9,7,14,36,29,61
2018,12,9,7,14,37,28,62
2018,12,9,7,14,38,28,65
2018,12,9,7,14,39,28,65
2018,12,9,7,14,40,30,66
2018,12,9,7,14,41,30,66
2018,12,9,7,14,42,30,66
2018,12,9,7,14,43,30,66
2018,12,9,7,14,44,32,67
2018,12,9,7,14,45,33,67
2018,12,9,7,14,46,33,67
2018,12,9,7,14,47,34,67
2018,12,9,7,14,48,35,67
2018,12,9,7,14,49,34,67
2018,12,9,7,14,50,34,68
2018,12,9,7,14,51,35,68
2018,12,9,7,14,52,36,68
