year,month,date,weekday,hour,minute,gym,swim
2018,12,8,6,23,29,2,12
2018,12,8,6,23,30,2,12
2018,12,8,6,23,31,2,12
2018,12,8,6,23,32,2,12
2018,12,8,6,23,33,2,12
2018,12,8,6,23,34,2,12
2018,12,8,6,23,36,2,12
2018,12,8,6,23,37,2,12
2018,12,8,6,23,38,2,12
2018,12,8,6,23,39,2,12
2018,12,8,6,23,40,2,12
2018,12,8,6,23,41,2,12
2018,12,8,6,23,42,2,12
2018,12,8,6,23,43,2,12
2018,12,8,6,23,44,2,12
2018,12,8,6,23,45,2,12
2018,12,8,6,23,46,2,12
2018,12,8,6,23,47,2,12
2018,12,8,6,23,48,2,12
2018,12,8,6,23,49,2,12
2018,12,8,6,23,50,2,12
2018,12,8,6,23,51,2,12
2018,12,8,6,23,52,2,12
2018,12,8,6,23,53,2,12
2018,12,8,6,23,54,2,12
2018,12,8,6,23,55,2,12
2018,12,8,6,23,56,2,12
2018,12,8,6,23,57,2,12
2018,12,8,6,23,58,2,12
2018,12,8,6,23,59,2,12
2018,12,9,7,0,0,2,12
2018,12,9,7,0,1,2,12
2018,12,9,7,0,2,2,12
2018,12,9,7,0,3,2,12
2018,12,9,7,0,4,2,12
